annee_numero_de_tirage,jour_de_tirage,date_de_tirage,date_de_forclusion,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance,combinaison_gagnante_en_ordre_croissant,nombre_de_gagnant_au_rang1,rapport_du_rang1,nombre_de_gagnant_au_rang2,rapport_du_rang2,nombre_de_gagnant_au_rang3,rapport_du_rang3,nombre_de_gagnant_au_rang4,rapport_du_rang4,nombre_de_gagnant_au_rang5,rapport_du_rang5,nombre_de_gagnant_au_rang6,rapport_du_rang6,nombre_de_gagnant_au_rang7,rapport_du_rang7,nombre_de_gagnant_au_rang8,rapport_du_rang8,nombre_de_gagnant_au_rang9,rapport_du_rang9,nombre_de_codes_gagnants,rapport_codes_gagnants,codes_gagnants,boule_1_second_tirage,boule_2_second_tirage,boule_3_second_tirage,boule_4_second_tirage,boule_5_second_tirage,promotion_second_tirage,combinaison_gagnant_second_tirage_en_ordre_croissant,nombre_de_gagnant_au_rang_1_second_tirage,rapport_du_rang1_second_tirage,nombre_de_gagnant_au_rang_2_second_tirage,rapport_du_rang2_second_tirage,nombre_de_gagnant_au_rang_3_second_tirage,rapport_du_rang3_second_tirage,nombre_de_gagnant_au_rang_4_second_tirage,rapport_du_rang4_second_tirage,numero_jokerplus,devise
23048,SAMEDI,22/04/2023,21/07/2023,12,26,48,13,35,1,12-13-26-35-48+1,,16000000,2,152745.6,51,1462,585,458.9,2250,71,27859,20.6,32840,13.6,401935,4.4,434058,2.2,10,20000,"B 4520 1019, V 0424 9329, J 2572 8248, H 2017 7342, F 4884 7304, U 3249 6151, H 5334 8601, F 7301 2172, V 3280 0794, L 8083 9506",12,17,29,34,49,,12-17-29-34-49,1,192558,364,520.5,16682,29.3,241304,3,541466,eur
23047,MERCREDI,19/04/2023,18/07/2023,43,41,5,46,34,5,5-34-41-43-46+5,,15000000,2,95811.2,35,1336.2,244,688.5,1754,57.2,13052,27.6,26545,10.5,201250,5.5,471538,2.2,10,20000,"V 4847 0818, Q 0354 0680, B 6935 6828, G 3424 4928, M 4775 1115, P 3564 4857, J 6730 5239, Q 7687 8553, M 8678 1993, D 3460 4263",2,12,33,34,44,,2-12-33-34-44,2,69393,245,604.9,10457,36.2,161230,3,430051,eur
23046,LUNDI,17/04/2023,16/07/2023,3,18,42,13,43,9,3-13-18-42-43+9,,14000000,2,92445.9,41,1100.6,369,441.1,1930,50.2,17764,19.6,27554,9.8,251820,4.2,355891,2.2,10,20000,"P 5690 7282, M 8417 5050, W 4385 8644, G 1822 6622, W 4389 3478, O 0417 3755, K 4382 9047, D 7043 6222, L 5386 2919, M 9559 2822",16,19,24,32,35,,16-19-24-32-35,1,125966,260,500.8,10788,31.3,149350,3,8380895,eur
23045,SAMEDI,15/04/2023,14/07/2023,32,17,15,19,29,10,15-17-19-29-32+10,,13000000,2,155154.4,68,1113.8,716,380.4,2565,63.2,30026,19.4,35683,12.7,410266,4.3,470322,2.2,10,20000,"S 2914 9688, D 2823 1877, M 8514 8044, K 7956 2954, S 3732 4246, R 6624 9227, L 5324 9659, K 0664 2991, T 7387 3958, H 1163 3025",9,14,16,30,42,,9-14-16-30-42,2,99219,414,476.6,17851,28.3,247605,3,6462182,eur
23044,MERCREDI,12/04/2023,11/07/2023,18,26,10,30,15,7,10-15-18-26-30+7,,12000000,4,45349.2,115,384.9,754,210.9,4110,23.1,26203,13,47198,5.6,302663,3.4,561138,2.2,10,20000,"B 4119 8748, A 9313 1993, P 0032 2712, M 3978 1290, O 6278 5660, W 4353 0211, K 0355 0291, M 7085 4278, E 8217 3240, A 6756 7260",3,4,16,23,31,,3-4-16-23-31,4,35738,342,382.5,14764,22.7,192169,3,510249,eur
23043,LUNDI,10/04/2023,09/07/2023,45,24,15,10,49,2,10-15-24-45-49+2,,11000000,1,172588.4,32,1316.3,371,408.4,1397,64.8,15301,21.2,20226,12.5,222745,4.5,274443,2.2,10,20000,"H 7491 7914, T 5762 3758, A 6849 2349, J 7405 5387, C 6167 5334, T 7096 2620, R 4798 9653, D 0723 4072, B 4017 1152, E 1190 2397",26,33,36,39,48,,26-33-36-39-48,,112111,147,960.9,6730,54,103758,3,1703447,eur
23042,SAMEDI,08/04/2023,07/07/2023,19,35,48,3,42,10,3-19-35-42-48+10,,10000000,1,334701.1,57,1433.2,547,538.6,2511,69.7,26128,24.1,36721,13.3,389138,4.9,541502,2.2,10,20000,"K 5576 6937, R 2028 5670, O 1258 8491, K 9077 8789, W 4324 8759, P 4822 6513, W 4322 7227, K 3727 5365, D 9611 3601, L 4967 1152",5,16,20,32,46,2.0,5-16-20-32-46,3,151856,418,1174.8,17705,71.4,260002,6,5442302,eur
23041,MERCREDI,05/04/2023,04/07/2023,31,33,16,29,39,2,16-29-31-33-39+2,,4000000,2,93738.7,21,2178.9,284,581.1,1210,81.2,13232,26.7,18677,14.7,202026,5.3,300638,2.2,10,20000,"J 4464 3654, M 7726 9873, I 9198 1237, E 6202 9326, J 7209 5540, D 8430 9997, G 7375 4805, E 5281 2379, J 7174 9381, R 0353 3962",6,13,23,31,34,,6-13-23-31-34,1,124578,291,398.3,12090,24.6,164887,3,3080596,eur
23040,LUNDI,03/04/2023,02/07/2023,49,15,39,31,46,4,15-31-39-46-49+4,,3000000,1,144860.8,20,1767.8,211,604.3,1018,74.5,9415,29,15788,13.4,150900,5.5,286765,2.2,10,20000,"I 5974 5171, M 9501 0597, M 2360 9135, E 7592 8669, F 1458 0117, G 5357 3176, E 2607 2326, U 9676 5599, B 8662 8886, O 8868 9061",2,4,15,23,29,,2-4-15-23-29,1,104597,311,300,11659,20.5,143431,3,833472,eur
23039,SAMEDI,01/04/2023,30/06/2023,44,48,17,12,35,8,12-17-35-44-48+8,,2000000,3,80109.5,53,1086.2,440,480.8,2579,48.8,20424,22.2,35973,9.8,304227,4.5,487271,2.2,10,20000,"T 6429 6021, Q 2593 4968, F 7183 0355, U 5589 4304, S 4161 3133, R 0609 3374, U 1516 1842, G 6520 3258, M 0432 8059, B 6659 9915",2,13,21,30,44,,2-13-21-30-44,4,42409,452,347.5,16778,24.2,224131,3,9211458,eur
23038,MERCREDI,29/03/2023,27/06/2023,34,1,32,14,11,9,1-11-14-32-34+9,1,5000000,1,177471.2,26,1666,295,526,1555,59.9,13950,24,23816,10.9,222367,4.6,338062,2.2,10,20000,"N 6182 6124, C 7768 1333, P 9799 6888, T 5756 9357, O 1011 7440, V 6821 5908, J 0554 0296, Q 0085 3413, A 9503 8279, S 1273 7653",5,8,16,26,29,,5-8-16-26-29,5,24256,436,231.4,14963,17.2,175146,3,9652847,eur
23037,LUNDI,27/03/2023,25/06/2023,1,11,23,41,34,9,1-11-23-34-41+9,,4000000,1,144189.4,34,1035,324,390.5,1368,55.4,13204,20.6,20418,10.3,186441,4.4,281000,2.2,10,20000,"V 4601 6478, P 9367 0031, G 3739 1192, E 6960 5955, J 2418 8388, D 0192 2444, S 7617 6404, B 5509 0011, Q 2326 0058, C 0969 3393",3,8,13,35,36,,3-8-13-35-36,1,102389,183,541.3,8797,28.8,131528,3,1777662,eur
23036,SAMEDI,25/03/2023,23/06/2023,3,34,29,7,11,4,3-7-11-29-34+4,,3000000,7,34792.6,83,716.1,806,265.6,3308,38.6,31741,14.4,40772,8.7,388158,3.6,457396,2.2,10,20000,"Q 7105 0183, R 7689 5815, G 0379 9763, B 9868 1314, K 7581 5198, G 1159 0824, A 4147 5093, M 6784 9120, G 9694 0775, P 0657 7291",6,15,25,27,48,,6-15-25-27-48,4,41742,335,484.9,15330,27.3,211442,3,1728637,eur
23035,MERCREDI,22/03/2023,20/06/2023,24,38,33,12,20,2,12-20-24-33-38+2,,2000000,3,60202.6,38,1160,346,458.1,1622,58.4,17250,19.7,22824,11.6,240734,4.3,280875,2.2,10,20000,"D 9506 6625, L 5113 0451, Q 4491 1404, J 5224 5388, H 6658 1980, T 0712 6831, V 1104 7635, T 2664 7807, H 2167 6016, P 5693 7556",8,10,14,19,44,,8-10-14-19-44,1,118699,320,308.8,12828,19.9,169865,3,8173225,eur
23034,LUNDI,20/03/2023,18/06/2023,38,19,10,26,7,8,7-10-19-26-38+8,3,2333334,2,78893.2,61,631.3,596,232.6,2388,34.7,21604,13.7,27660,8.3,252892,3.6,309806,2.2,10,20000,"F 4058 6988, H 8153 0982, T 9042 7659, I 7788 7425, W 4251 0770, K 1558 3375, N 4550 8439, D 7080 4241, A 5286 4844, D 4612 0930",7,22,26,35,44,,7-22-26-35-44,5,22181,538,199.2,12196,22.5,142294,3,5274436,eur
23033,SAMEDI,18/03/2023,16/06/2023,7,31,8,48,32,5,7-8-31-32-48+5,,6000000,,245525.2,46,6640.2,329,656.9,2217,58.1,19141,24.2,39776,9,324570,4.3,578625,2.2,10,20000,"H 6043 1307, M 7006 6737, W 4242 7710, Q 8335 1180, W 4242 2444, D 7137 3129, H 9567 5151, T 9258 1169, K 0381 3217, O 9323 3799",6,22,28,32,46,,6-22-28-32-46,1,178154,269,724,12908,38.8,201268,3,242570,eur
23032,MERCREDI,15/03/2023,13/06/2023,37,20,15,5,17,2,5-15-17-20-37+2,,5000000,3,65830.8,59,817,468,370.7,2050,50.5,20727,17.9,25187,11.5,276202,4.1,304473,2.2,10,20000,"H 1498 0530, U 8050 1083, M 4202 1916, L 3482 3998, F 4281 8669, S 9185 0313, H 5941 8455, S 1621 8221, B 0807 7329, U 2374 4987",12,16,21,25,34,,12-16-21-25-34,,128574,279,437.2,12465,25.2,166777,3,6865430,eur
23031,LUNDI,13/03/2023,11/06/2023,47,45,35,42,19,2,19-35-42-45-47+2,,4000000,2,80057.4,22,1776.3,265,531.9,1070,78.1,11243,26.8,16162,14.5,167400,5.5,265998,2.2,10,20000,"C 4443 2494, S 9212 7619, P 8955 5322, T 0667 7172, K 0758 8476, B 7763 1926, G 2339 3389, Q 2238 1706, R 1233 7079, S 9415 5376",7,30,32,34,35,,7-30-32-34-35,1,109719,145,903.4,6763,49.6,111390,3,439602,eur
23030,SAMEDI,11/03/2023,09/06/2023,6,34,14,33,18,6,6-14-18-33-34+6,,3000000,2,131268.3,54,1186.6,470,490.6,2493,55.2,21968,22.5,35856,10.7,327242,4.6,463492,2.2,10,20000,"A 6848 8927, Q 7271 8463, H 3089 1494, V 3807 8331, M 6408 1181, K 7702 8397, C 6085 3476, A 4599 5535, V 5541 5033, O 9178 8217",2,9,16,47,49,,2-9-16-47-49,2,88911,361,503.7,14851,31.6,214817,3,937986,eur
23029,MERCREDI,08/03/2023,06/06/2023,10,7,46,16,35,5,7-10-16-35-46+5,,2000000,1,167740.4,48,835.5,315,467.3,2100,41.9,15553,20.3,31052,7.9,235441,4.1,409330,2.2,10,20000,"L 9749 3757, V 7437 2560, T 7741 1514, V 3886 8437, H 1115 4874, E 7882 9065, T 2090 6536, C 0700 0231, L 3066 7171, I 9940 4995",4,10,16,19,37,,4-10-16-19-37,,124831,252,454.4,12472,23.6,166511,3,2017291,eur
23028,LUNDI,06/03/2023,04/06/2023,24,38,41,18,5,7,5-18-24-38-41+7,2,1500000,1,126547.1,40,772.1,314,353.6,1955,33.9,12920,18.4,29607,6.2,184759,3.9,407256,2.2,10,20000,"U 6235 8645, M 2599 9762, F 6539 0633, E 6380 9290, V 5435 4404, J 6011 9727, C 4947 9674, B 3338 8596, C 5965 1653, Q 0230 1604",16,24,29,33,45,,16-24-29-33-45,1,107261,167,696.5,8365,35.5,122812,3,603520,eur
23027,SAMEDI,04/03/2023,02/06/2023,42,40,35,25,12,6,12-25-35-40-42+6,,2000000,1,260990,55,1158.2,475,483.7,2225,61.5,20028,24.5,31755,12,305377,4.9,465348,2.2,10,20000,"F 5466 3990, G 4124 4831, M 6817 2007, I 5827 9272, H 3789 8519, K 1155 5077, M 7777 7417, Q 0581 8583, B 7347 2796, A 6485 2985",1,12,15,19,23,,1-12-15-19-23,6,29757,684,195.5,24203,14.2,274984,3,7241124,eur
23026,MERCREDI,01/03/2023,30/05/2023,18,39,45,14,21,8,14-18-21-39-45+8,3,2000000,15,12395.6,190,238.8,1308,125,1923,50.5,15938,21.9,27387,9.9,229445,4.7,390083,2.2,10,20000,"E 4399 6470, V 4312 9472, F 4752 9952, G 9124 4951, D 2627 6189, M 7051 5078, N 3175 9106, E 5725 2903, U 8189 1661, C 3176 1507",14,22,25,29,33,,14-22-25-29-33,1,131001,302,422.3,12467,26.2,166569,3,5722019,eur
23025,LUNDI,27/02/2023,28/05/2023,5,37,14,6,2,1,2-5-6-14-37+1,,5000000,1,163761.9,29,1378.2,314,457.6,1403,61.2,15820,19.5,18963,12.6,220723,4.3,229013,2.2,10,20000,"P 5806 5122, H 2430 2837, O 0312 3970, A 9191 8004, Q 2297 7985, I 3885 5601, S 0276 3480, Q 4742 7491, U 5922 3385, N 4096 5331",4,31,33,36,37,,4-31-33-36-37,,107948,147,918.6,6123,56.8,101198,3,7683058,eur
23024,SAMEDI,25/02/2023,26/05/2023,34,19,3,1,43,3,1-3-19-34-43+3,,4000000,1,249250.7,49,1241.5,435,502.1,2812,46.4,20886,22.5,41257,8.8,317587,4.5,525722,2.2,10,20000,"P 0364 1082, S 8673 0560, A 5174 8298, O 0344 9270, L 4700 6294, D 1940 6595, C 3921 3214, F 1957 8226, K 0507 4419, G 7773 0894",19,21,27,32,41,,19-21-27-32-41,1,176146,274,688.3,13884,35,202800,3,3782953,eur
23023,MERCREDI,22/02/2023,23/05/2023,37,35,3,24,31,4,3-24-31-35-37+4,,3000000,3,57768.8,37,1143.2,243,622.7,1450,62.6,12866,25.4,22034,11.5,202467,4.9,346552,2.2,10,20000,"L 0179 1279, P 3716 9072, S 8878 9992, U 3117 8388, A 7629 9764, H 5326 7583, O 8412 9596, Q 8846 2325, F 2519 3793, Q 9109 9617",10,19,20,23,43,,10-19-20-23-43,1,120894,253,437.9,11999,23.6,162456,3,6688079,eur
23022,LUNDI,20/02/2023,21/05/2023,35,43,41,22,16,7,16-22-35-41-43+7,,2000000,1,120685.5,43,685,250,424.9,1716,36.9,10259,22.1,24841,7.1,150728,4.6,398741,2.2,10,20000,"Q 4281 9486, P 5048 3359, F 1716 8550, G 1922 8581, O 4516 6253, N 1595 9478, K 2315 2352, Q 1758 1432, L 0073 7846, R 9817 0561",6,13,18,29,34,,6-13-18-29-34,,102710,205,454.8,10147,23.5,139168,3,4158358,eur
23021,SAMEDI,18/02/2023,19/05/2023,12,24,1,13,5,9,1-5-12-13-24+9,1,15000000,6,50750.6,189,389.1,1652,161.7,5588,28.5,51863,11,60111,7.4,546373,3.2,576951,2.2,10,20000,"G 9070 9391, W 4123 7018, K 8643 4205, W 4133 0083, I 4413 3831, R 0158 4677, M 8154 5894, I 0360 4027, E 7478 2923, F 6450 3258",24,27,28,40,42,,24-27-28-40-42,1,201758,349,617.4,15243,36.2,233858,3,7914308,eur
23020,MERCREDI,15/02/2023,16/05/2023,20,24,5,44,28,6,5-20-24-28-44+6,,14000000,4,50911.3,51,937.8,464,383.8,2042,52.2,20857,18.4,28690,10.4,286068,4.1,358928,2.2,10,20000,"S 1450 1381, F 6525 6789, I 1851 2318, C 1691 4694, T 5660 8552, J 8901 8568, D 9614 7847, S 0666 8689, G 7258 3044, T 8348 3399",1,10,20,24,49,,1-10-20-24-49,3,44538,414,292.1,15193,20.4,180909,3,542896,eur
23019,LUNDI,13/02/2023,14/05/2023,20,8,33,27,35,2,8-20-27-33-35+2,,2000000,,147720.4,22,8353.4,271,478,1170,66.2,12369,22.5,17477,12.4,185054,4.6,234337,2.2,10,20000,"N 6590 0732, V 5183 0590, C 8763 9735, J 6840 2263, N 2893 3757, C 5705 9466, T 8536 3160, S 3049 8263, P 2880 2765, H 2801 5962",3,4,5,13,22,,3-4-5-13-22,,101140,391,167.5,15780,10.6,168082,3,277092,eur
23018,SAMEDI,11/02/2023,12/05/2023,43,9,15,47,45,9,9-15-43-45-47+9,1,4000000,3,84916.2,48,1295.3,409,546.9,2327,57.3,19417,24.7,35224,10.6,292199,5,504594,2.2,10,20000,"I 7260 4213, S 2556 2066, V 8211 8685, E 8210 6960, D 0815 5143, P 0180 6907, O 7326 7299, K 9999 5853, S 3571 4361, A 3409 1447",3,25,28,40,45,,3-25-28-40-45,1,177744,235,828.6,12891,38.8,200109,3,2226891,eur
23017,MERCREDI,08/02/2023,09/05/2023,44,24,16,21,34,7,16-21-24-34-44+7,,3000000,1,151089.5,57,646.9,308,430.4,2292,34.5,14150,20.1,33940,6.5,207537,4.2,507277,2.2,10,20000,"L 5885 1232, V 5800 9669, G 9267 9347, J 5996 1325, Q 3805 6913, O 0405 4702, O 3623 4795, I 5754 8207, P 8327 4447, R 4804 3635",29,30,36,41,45,,29-30-36-41-45,2,62702,147,1056.8,7527,53.1,119205,3,6306321,eur
23016,LUNDI,06/02/2023,07/05/2023,32,13,5,21,6,3,5-6-13-21-32+3,,2000000,,146310.7,46,3956.9,385,331.9,2185,35,17685,15.6,27158,7.9,228630,3.7,301314,2.2,10,20000,"W 4062 3564, W 4079 7073, C 7452 3699, A 3752 8565, C 2070 4701, M 1529 5502, R 2407 4200, F 0188 3529, C 4757 9017, D 3403 9985",4,19,24,40,47,,4-19-24-40-47,1,106930,211,541.7,8359,35,124421,3,3174703,eur
23015,SAMEDI,04/02/2023,05/05/2023,42,26,31,13,16,2,13-16-26-31-42+2,2,5000000,6,52187.3,68,1123.9,783,349.8,3018,54.2,30937,19,39635,11.5,417787,4.3,520131,2.2,10,20000,"G 1554 3074, P 4784 0776, C 8915 7484, G 0960 3934, G 5076 6396, W 4071 8775, O 4042 2831, C 8695 2573, S 7644 8683, R 6345 3625",11,13,28,36,38,,11-13-28-36-38,1,204435,404,487.1,18112,27.9,262126,3,3658288,eur
23014,MERCREDI,01/02/2023,02/05/2023,12,48,38,35,9,5,9-12-35-38-48+5,,9000000,1,193273.7,44,1048.2,358,473.9,2128,47.6,17138,21.2,31991,8.8,259834,4.3,449042,2.2,10,20000,"D 7474 5846, F 4252 8300, H 4754 6385, U 3379 0392, V 2956 3737, Q 9428 0815, A 5286 9540, B 6106 2156, G 8084 4534, D 8703 2937",1,5,13,16,34,,1-5-13-16-34,1,138231,284,429.8,14433,21.7,190606,3,1950458,eur
23013,LUNDI,30/01/2023,30/04/2023,35,27,8,30,34,5,8-27-30-34-35+5,,8000000,2,77046.2,23,1635.2,227,592.3,1547,52.2,11792,24.6,24663,9.1,193095,4.6,362175,2.2,10,20000,"U 3514 3023, G 3004 7532, F 4214 0674, T 2467 1627, L 9445 9011, Q 1560 3536, V 0875 0675, U 2455 5980, V 5486 3855, T 8751 6042",14,23,28,35,42,,14-23-28-35-42,4,28542,342,353.4,10038,31,133279,3,8718235,eur
23012,SAMEDI,28/01/2023,28/04/2023,15,44,5,30,45,5,5-15-30-44-45+5,,7000000,,259771.5,73,4427,481,473.4,3415,39.8,22205,22,45642,8.3,331532,4.5,595141,2.2,10,20000,"B 4377 9386, P 8831 2599, O 9909 9126, E 5692 2944, Q 4273 7287, V 0943 7403, U 9026 1223, B 8178 4045, F 4495 1305, T 1815 3441",14,16,27,37,40,,14-16-27-37-40,1,186253,313,653.8,13877,37.8,209185,3,3763943,eur
23011,MERCREDI,25/01/2023,25/04/2023,32,26,44,18,21,10,18-21-26-32-44+10,,6000000,3,65901.1,33,1462.2,354,490.2,1367,75.8,15943,23.3,20553,14,235410,4.8,297065,2.2,10,20000,"J 3732 0447, V 7639 9810, R 5802 5026, J 9881 1396, W 4020 6131, U 1370 0482, C 8286 1762, P 9761 7387, I 2889 3239, G 9537 1112",9,13,19,33,39,,9-13-19-33-39,2,63539,333,332,13356,21.3,176926,3,3548512,eur
23010,LUNDI,23/01/2023,23/04/2023,28,6,10,35,32,9,6-10-28-32-35+9,,5000000,1,155511.7,25,1518.2,272,503.3,1360,59.8,13043,22.4,20618,11,198337,4.5,295046,2.2,10,20000,"O 6439 3108, T 0231 6880, E 8022 3839, F 0365 6040, C 7179 6146, A 1083 6694, G 3655 4289, B 8289 9916, H 6709 0418, W 4014 0441",6,8,19,27,39,,6-8-19-27-39,1,108955,345,280,12226,20.4,149301,3,1329328,eur
23009,SAMEDI,21/01/2023,21/04/2023,41,4,45,18,24,6,4-18-24-41-45+6,,4000000,1,262572.2,45,1393.2,474,487.6,2337,58.8,21665,22.8,33187,11.6,324065,4.7,465819,2.2,10,20000,"K 8544 3842, R 2414 3283, P 3771 2929, F 1325 0546, F 8666 7984, E 0157 5439, K 5598 8479, V 1927 2404, K 2100 4203, J 7792 5572",13,17,22,28,49,,13-17-22-28-49,,176995,525,278.1,20462,18.2,257091,3,2006132,eur
23008,MERCREDI,18/01/2023,18/04/2023,7,35,48,39,11,8,7-11-35-39-48+8,,3000000,1,178858.3,41,1039.4,307,509.5,1625,57.5,14484,23.3,26215,10,229342,4.5,365378,2.2,10,20000,"T 1311 6816, T 2857 5256, D 7435 5447, J 8843 2650, L 1038 2667, O 2375 4221, D 8740 8000, J 8113 8881, O 9086 9953, B 1904 8146",12,18,44,45,48,,12-18-44-45-48,2,62732,227,576,9528,35.1,149790,3,2967902,eur
23007,LUNDI,16/01/2023,16/04/2023,5,31,10,19,28,4,5-10-19-28-31+4,,2000000,5,30166,79,466,689,192.7,2342,33.7,22716,12.5,25908,8.5,246574,3.5,285265,2.2,10,20000,"Q 6875 6337, C 3771 4549, D 0060 2219, U 8556 4059, U 8109 4490, H 8679 6093, Q 5340 3985, Q 4441 7967, J 7569 0521, R 4247 5583",18,19,25,42,48,,18-19-25-42-48,2,53472,196,574.4,8325,34.8,125782,3,4868096,eur
23006,SAMEDI,14/01/2023,14/04/2023,22,36,40,13,14,9,13-14-22-36-40+9,1,17000000,,298280.8,61,6083.3,539,486.2,2812,55.6,26871,20.9,42244,10.3,392573,4.4,579544,2.2,10,20000,"U 7297 0452, B 1392 4434, L 0332 6818, V 6086 6053, S 1801 0302, T 0610 2288, R 7248 0485, D 1980 2363, F 0592 7107, U 2916 5410",13,19,20,26,42,,13-19-20-26-42,1,198521,464,383.4,20812,21.9,270565,3,1414191,eur
23005,MERCREDI,11/01/2023,11/04/2023,8,16,17,3,47,9,3-8-16-17-47+9,,15000000,2,105992.1,50,1034.8,443,419.3,2243,49.5,21898,18.2,32062,9.7,304901,4,413017,2.2,10,20000,"A 9268 6952, N 2998 6778, H 0246 9041, U 4767 4849, U 3961 5879, R 3848 7376, R 4525 6998, F 6674 6512, H 7439 6912, N 8270 6495",6,9,11,47,48,,6-9-11-47-48,,142588,281,476.5,13092,26.3,186461,3,8677565,eur
23004,VENDREDI,13/10/2023,11/01/2024,39,21,7,25,41,6,7-21-25-39-41+6,1,13000000,8,100582.9,80,3279.1,1168,1009.8,4822,116.6,48159,52.5,70854,22.2,692979,8.1,977580,3,50,20000,"K 0997 9927, R 6810 3694, P 7623 5780, A 2154 6985, T 0979 5168, I 0461 4077, A 3684 5534, V 2431 8542, T 6192 7545, N 7036 6047, N 8176 2276, V 3173 9347, T 5181 3745, J 0524 6157, F 9940 5520, T 7209 8565, M 4944 9223, Q 4478 4624, K 7959 9808, J 3188 1870, P 7903 3218, B 0546 2306, S 0913 5973, R 2165 4876, L 9053 5388, E 4280 5463, A 6864 8517, J 6716 1520, J 6296 2910, L 7346 3195, M 2696 3913, V 4145 5228, A 2225 8908, L 5652 8731, T 3657 0874, V 5921 7024, F 9124 1074, P 9231 5538, B 0849 2029, O 2474 4989, V 3809 3509, U 8324 1717, F 9070 4936, S 3621 5323, O 6810 7934, J 5834 9888, G 7668 4383, I 6314 1113, S 5464 0065, S 8872 5475",,,,,,None,None,,,,,,,,,6460098,eur
23003,SAMEDI,07/01/2023,07/04/2023,8,43,7,21,34,6,7-8-21-34-43+6,,13000000,2,154873,61,1219.3,671,405.1,2651,61.1,28272,20.6,40456,11.2,408917,4.4,551800,2.2,10,20000,"O 3051 7727, O 1623 8797, D 6437 6682, V 6888 5406, U 5130 6284, V 0926 8691, V 4065 6078, L 6901 1571, E 1848 6687, G 6300 8830",14,17,21,37,41,,14-17-21-37-41,2,102588,381,573.1,16385,34.2,238126,3,274218,eur
23002,MERCREDI,04/01/2023,04/04/2023,3,5,49,38,25,10,3-5-25-38-49+10,,12000000,2,113844.2,38,1462.4,474,421.9,1845,64.5,20024,21.4,27076,12.3,290853,4.5,345461,2.2,10,20000,"K 9021 0577, F 0239 0561, F 6798 7974, C 2708 4506, J 9751 8108, B 1331 2085, R 0544 7369, K 6240 6476, J 1897 4691, N 3171 4181",7,13,15,24,38,,7-13-15-24-38,,144875,464,252.8,17796,16.9,212415,3,4165281,eur
23001,DIMANCHE,24/12/2023,23/03/2024,34,47,48,22,6,2,6-22-34-47-48+2,,15000000,3,315966.6,74,7798.7,627,3464.5,3229,305.4,29787,149.3,46957,71.1,445380,30.5,686197,10.4,100,20000,"P 5061 8201, G 1077 7060, E 1234 5405, Q 2268 5066, O 6905 8174, K 2468 1259, A 2988 6796, P 3982 8839, P 0075 7688, L 0946 6033, P 1901 9086, E 5429 5889, T 8123 5139, S 1593 4740, B 1587 9330, P 4707 3818, A 1163 2203, A 2983 6535, N 9186 3247, V 8318 0752, B 8474 5233, C 3916 5173, G 2054 8070, F 9330 2154, F 7809 0635, V 5827 3699, K 3882 0190, U 8799 5996, S 8798 3021, J 0332 7522, O 9592 2146, C 9061 5437, S 2246 0045, U 0455 1802, L 1055 6589, V 8158 9190, A 2739 7662, O 2789 8652, V 0243 5700, P 5782 4019, F 8172 8115, G 3591 4688, V 8324 0656, U 6329 1405, O 2576 5812, I 5213 1492, T 4221 5986, N 1850 0634, S 7270 5881, R 6439 5952, C 0256 4052, P 3559 3132, E 6406 4216, U 3014 5923, T 4426 0438, G 7791 0678, V 2089 3942, G 4766 7034, G 3511 5682, V 8321 5800, T 0224 0651, B 1853 6712, O 3528 9716, O 8817 4047, G 2779 8665, V 7069 4317, U 6553 0464, V 4474 7235, P 5905 5926, B 1094 6826, N 5466 5685, G 6804 8737, H 7304 3201, I 1315 8043, G 0092 8461, H 6845 4039, H 6431 8075, T 5305 2202, P 7887 3670, J 5501 7561, M 3938 0139, V 7676 5070, J 7693 3060, U 7781 0278, O 6746 9121, E 2126 9489, R 9675 4960, V 8320 1966, N 8625 4054, H 6251 1883, G 5443 8491, B 9629 1893, V 3926 1458, V 6889 3518, H 7582 9776, L 5489 4993, Q 9481 3611, A 5691 4238, S 7494 5532, D 8270 5858",,,,,,None,None,,,,,,,,,5687281,eur
22157,SAMEDI,31/12/2022,31/03/2023,35,39,16,11,23,8,11-16-23-35-39+8,,10000000,2,232591.5,99,1135.3,966,421.3,4760,51.1,41485,21.1,69024,9.8,602284,4.4,940759,2.2,10,20000,"V 0778 8752, R 9375 3272, H 2212 1698, E 5327 9971, O 5014 3792, B 9626 8087, O 2617 8022, L 8805 1234, C 8423 1230, V 4230 2550",4,12,20,24,47,2.0,4-12-20-24-47,4,171658,907,689.4,36556,44,460671,6,4062707,eur
22156,MERCREDI,28/12/2022,28/03/2023,29,1,3,35,8,8,1-3-8-29-35+8,,2000000,1,173596.7,48,882.7,360,424.5,2129,42.8,17463,18.7,29784,8.5,243290,4.1,354123,2.2,10,20000,"R 6600 7021, R 2505 1962, I 2548 5970, B 9525 7551, F 6210 5750, A 9037 4716, U 6789 1430, Q 2980 8744, K 0896 0259, E 2048 1008",9,13,35,39,41,,9-13-35-39-41,,121891,219,606.2,9064,37.4,138825,3,7769206,eur
